brand_slug,brand_id,phone_id,phone_name,phone_url,image_url,listing_page_url,scraped_at_utc,announced_year,status,os,chipset,cpu,gpu,display_size_in,display_resolution,display_refresh_hz,battery_mah,charging_w,ram_options_gb,storage_options_gb,main_camera_mp,selfie_camera_mp,has_5g,has_nfc,has_esim,has_sd_slot,price_text
infinix,119,13983,Infinix Hot 60i 4G,https://m.gsmarena.com/infinix_hot_60i-13983.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot-60i.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 02","Android 15, XOS 15.1",Mediatek Helio G81 Ultimate (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,6.7,720x1600,120,5160,45,4|6|8,4|6|8|128|256,50,8,0,1,0,1,About 100 EUR
infinix,119,12877,Infinix Note 40,https://m.gsmarena.com/infinix_note_40-12877.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-40-4g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, March 19","Android 14, XOS 14",Mediatek Helio G99 Ultimate,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2436,120,5000,45,8,8|256,108,32,0,1,0,1,About 180 EUR
infinix,119,13035,Infinix Note 40 5G,https://m.gsmarena.com/infinix_note_40_5g-13035.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note40-5g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, May 22","Android 14, XOS 14",Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,6.78,1080x2436,120,5000,33,8|12,8|12|256|512,108,32,1,1,0,1,About 220 EUR
infinix,119,12875,Infinix Note 40 Pro,https://m.gsmarena.com/infinix_note_40_pro-12875.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-40-pro-5g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, March 19","Android 14, XOS 14",Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,6.78,1080x2436,120,5000,45,8,8|256,108,32,1,1,0,1,$ 62.77
infinix,119,12876,Infinix Note 40 Pro 4G,https://m.gsmarena.com/infinix_note_40_pro_4g-12876.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-40-pro-4g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, March 19","Android 14, XOS 14",Mediatek Helio G99 Ultimate,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2436,120,5000,70,8|12,8|12|256,108,32,0,1,0,1,About 240 EUR
infinix,119,12874,Infinix Note 40 Pro+,https://m.gsmarena.com/infinix_note_40_pro+-12874.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-40-pro-plus-5g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, March 19","Android 14, up to 2 major Android upgrades, XOS 14",Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,6.78,1080x2436,120,4600,100,12,12|256|512,108,32,1,1,0,0,About 290 EUR
infinix,119,13460,Infinix Note 40S,https://m.gsmarena.com/infinix_note_40s-13460.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note40s-x6850b.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, October","Android 14, up to 2 major Android upgrades, XOS 14",Mediatek Helio G99 Ultimate,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2436,120,5000,33,8,8|256,108,32,0,1,0,1,
infinix,119,13246,Infinix Note 40X 5G,https://m.gsmarena.com/infinix_note_40x_5g-13246.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note40x-5g.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, August 09","Android 14, XOS 14",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2460,120,5000,18,8|12,8|12|256,108,8,1,1,0,1,About 150 EUR
infinix,119,13701,Infinix Note 50 Pro 4G,https://m.gsmarena.com/infinix_note_50_pro_4g-13701.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note50-pro.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March","Android 15, up to 2 major Android upgrades, XOS 15",Mediatek Helio G100 Ultimate (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2436,144,5200,90,8|12,8|12|256,50,32,0,1,0,0,About 180 EUR
infinix,119,13746,Infinix Note 50 Pro+,https://m.gsmarena.com/infinix_note_50_pro+-13746.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note50-pro-plus-5g.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April","Android 15, up to 2 major Android upgrades, XOS 15",Mediatek Dimensity 8350 Ultimate (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,6.78,1080x2436,144,5200,100,12,12|256,50,32,1,1,0,0,About 350 EUR
infinix,119,13747,Infinix Note 50x,https://m.gsmarena.com/infinix_note_50x-13747.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-50x.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April","Android 15, up to 2 major Android upgrades, XOS 15",Mediatek Dimensity 7300 Ultimate (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.67,720x1600,120,5500,45,6|8,6|8|128|256,50,8,1,0,0,1,About 130 EUR
infinix,119,14498,Infinix Note 60,https://m.gsmarena.com/infinix_note_60_5g-14498.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note60.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March","Android 16, up to 3 major Android upgrades, XOS 16",Mediatek Dimensity 7400 Ultimate (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.78,1208x2644,144,6150,45,8,8|128|256,50,13,1,1,1,0,
infinix,119,14499,Infinix Note 60 Pro,https://m.gsmarena.com/infinix_note_60_pro_5g-14499.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note60-pro.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March","Android 16, up to 3 major Android upgrades, XOS 16",Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm),Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520),Adreno 810,6.78,1208x2644,144,6000,90,8|12,8|12|256,50,13,1,1,1,0,
infinix,119,14528,Infinix Note 60 Ultra,https://m.gsmarena.com/infinix_note_60_ultra_5g-14528.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note60-ultra.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2026,"Coming soon. Exp. release 2026, Q2","Android 16, up to 3 major Android upgrades, XOS 16",Mediatek Dimensity 8400 Ultimate (4 nm),Octa-core (1x3.25 GHz Cortex-A725 & 3x3.0 GHz Cortex-A725 & 4x2.1 GHz Cortex-A725),Mali-G720 MC7,6.78,1208x2644,144,7000,100,12,12|256|512,200,32,1,1,1,0,
infinix,119,14421,Infinix Note Edge,https://m.gsmarena.com/infinix_note_edge_5g-14421.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-edge.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 31","Android 16, up to 3 major Android upgrades, XOS 16",Mediatek Dimensity 7100 (6 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC2,6.78,1208x2644,120,6500,45,8,8|128|256,50,13,1,1,0,0,About 170 EUR
infinix,119,13954,Infinix Smart 10 HD,https://m.gsmarena.com/infinix_smart_10_hd-13954.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart10-hd.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June 16",Android 14 (Go edition),(12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MC1,6.6,720x1612,90,5000,10,2,2|64,13,8,0,0,0,1,About 60 EUR
infinix,119,13953,Infinix Smart 10 Plus,https://m.gsmarena.com/infinix_smart_10_plus-13953.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-10-plus-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June 16","Android 15, XOS 15.1",Unisoc T7250 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.67,720x1600,120,6000,18,4|8,4|8|128,8,8,0,1,0,1,About 70 EUR
infinix,119,14502,Infinix Smart 20,https://m.gsmarena.com/infinix_smart_20-14502.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart20.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March","Android 16, XOS 16",Mediatek Helio G81 Ultimate (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.78,720x1576,120,5200,15,4,4|64|128,8,8,0,1,0,1,
infinix,119,12792,Infinix Smart 8 (India),https://m.gsmarena.com/infinix_smart_8_(india)-12792.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-8-india.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, January 17","Android 13 (Go edition), XOS 13",Mediatek Helio G36 (12 nm),Octa-core (4x2.2 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),PowerVR GE8320,6.6,720x1612,90,5000,10,4,4|64,50,8,0,0,0,1,About 80 EUR
infinix,119,12736,Infinix Smart 8 HD,https://m.gsmarena.com/infinix_smart_8_hd-12736.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-8-hd.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2023,"Available. Released 2023, December 13","Android 13, XOS 13",Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.6,720x1612,90,5000,10,3|4,3|4|64,13,8,0,0,0,1,About 70 EUR
infinix,119,12817,Infinix Smart 8 Plus,https://m.gsmarena.com/infinix_smart_8_plus-12817.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-8-plus.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, February","Android 13 (Go edition), XOS 13",Mediatek Helio G36 (12 nm),Octa-core (4x2.2 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),PowerVR GE8320,6.6,720x1612,90,6000,18,4,4|64|128,50,8,0,0,0,1,About 100 EUR
infinix,119,12812,Infinix Smart 8 Pro,https://m.gsmarena.com/infinix_smart_8_pro-12812.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-8-pro.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, February","Android 13 (Go edition), XOS 13",Mediatek Helio G36 (12 nm),Octa-core (4x2.2 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),PowerVR GE8320,6.6,720x1612,90,5000,10,4|8,4|8|64|128|256,50,8,0,0,0,1,About 100 EUR
infinix,119,13374,Infinix Smart 9,https://m.gsmarena.com/infinix_smart_9-13374.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart9.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, October","Android 14 (Go edition), XOS 14",Mediatek Helio G81,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.7,720x1600,120,5000,10,3|4|6,3|4|6|64|128,13,8,0,0,0,1,About 70 EUR
infinix,119,13590,Infinix Smart 9 HD,https://m.gsmarena.com/infinix_smart_9_hd-13590.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-9-hd.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, December","Android 14 (Go edition), XOS 14",Mediatek Helio,Octa-core 8x2.2 GHz Cortex-A53,Mali-G57 MC1,6.7,720x1600,90,5000,10,3|4,3|4|64,13,8,0,0,0,1,
infinix,119,13263,Infinix Xpad,https://m.gsmarena.com/infinix_xpad-13263.php,https://fdn2.gsmarena.com/vv/bigpic/ulefone-xpad.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, August 18","Android 14, XOS 14",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,11,1200x1920,90,7000,18,4|8,4|8|128|256,8,8,0,0,0,1,About 140 EUR
infinix,119,13922,Infinix Xpad 20,https://m.gsmarena.com/infinix_xpad_20-13922.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-xpad20.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June",Android 15,Mediatek Helio G88 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,11,1200x1920,90,7000,10,4|6|8,4|6|8|128|256,8,5,0,0,0,1,
infinix,119,13890,Infinix Xpad GT,https://m.gsmarena.com/infinix_xpad_gt-13890.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-xpad-gt.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June 04",Android 14,Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,13,2880x1840,144,10000,33,8,8|256,13,9,0,0,0,0,About 350 EUR
infinix,119,13276,Infinix Zero 40 4G,https://m.gsmarena.com/infinix_zero_40_4g-13276.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-40-4g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, September 08","Android 14, up to 2 major Android upgrades, XOS 14.5",Mediatek Helio G100 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1080x2436,120,5000,45,8,8|256|512,108,50,0,1,0,0,About 250 EUR
infinix,119,13347,Infinix Zero Flip,https://m.gsmarena.com/infinix_zero_flip-13347.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-flip-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, October","Android 14, up to 2 major Android upgrades, XOS 14.5",Mediatek Dimensity 8020 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,6.9,1080x2640,120,4720,70,8,8|256|512,50,50,1,1,0,0,About 580 EUR
infinix,119,13705,Note 50 4G,https://m.gsmarena.com/infinix_note_50_4g-13705.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note50.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
infinix,119,13793,Note 50s,https://m.gsmarena.com/infinix_note_50s_5g-13793.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-50s.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
infinix,119,13933,Smart 10,https://m.gsmarena.com/infinix_smart_10-13933.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart-10.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
infinix,119,14116,Xpad 20 Pro,https://m.gsmarena.com/infinix_xpad_20_pro-14116.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-xpad-20-pro.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
infinix,119,13290,Zero 40,https://m.gsmarena.com/infinix_zero_40-13290.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-zero40-5g-.jpg,https://m.gsmarena.com/infinix-phones-119.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
motorola,4,13907,Motorola Edge (2025),https://m.gsmarena.com/motorola_edge_(2025)-13907.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June 06",Android 15,Mediatek Dimensity 7400 Ultra (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.7,1220x2712,120,5200,68,8,8|256,50,50,1,1,1,0,$ 273.41
motorola,4,13779,Motorola Edge 60,https://m.gsmarena.com/motorola_edge_60-13779.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-60.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 25","Android 15, up to 3 major Android upgrades",Mediatek Dimensity 7300 (4 nm) - Global | Mediatek Dimensity 7400 (4 nm) - India,Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - Global | Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - India,Mali-G615 MC2,6.67,1220x2712,120,5200,68,8|12,8|12|256|512,50,50,1,1,1,1,"$ 345.00 / € 319.00 / £ 379.99 / ₹ 26,190"
motorola,4,13752,Motorola Edge 60 Fusion,https://m.gsmarena.com/motorola_edge_60_fusion-13752.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-60-fusion.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 09","Android 15, up to 3 major Android upgrades","Mediatek Dimensity 7300 (4 nm) - Global | Mediatek Dimensity 7400 (4 nm) - India, Indonesia","Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - Global | Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - India, Indonesia",Mali-G615 MC2,6.67,1220x2712,120,5200,68,8|12,8|12|128|256|512,50,32,1,1,1,1,"$ 297.72 / € 222.00 / £ 274.24 / ₹ 20,900"
motorola,4,14124,Motorola Edge 60 Neo,https://m.gsmarena.com/motorola_edge_60_neo_5g-14124.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-60-neo.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 17","Android 15, up to 5 major Android upgrades",Mediatek Dimensity 7400 (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.36,1200x2670,120,5200,68,8|12,8|12|128|256|512,50,32,1,1,1,0,€ 321.00
motorola,4,13815,Motorola Edge 60 Pro,https://m.gsmarena.com/motorola_edge_60_pro-13815.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-60-pro.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 30","Android 15, up to 3 major Android upgrades",Mediatek Dimensity 8350 Extreme (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,6.7,1220x2712,120,6000,90,8|12|16,8|12|16|256|512,50,50,1,1,1,0,"$ 417.72 / € 387.98 / £ 426.00 / ₹ 28,906"
motorola,4,13785,Motorola Edge 60 Stylus,https://m.gsmarena.com/motorola_edge_60_stylus_5g-13785.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-stylus-5g-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 15","Android 15, up to 2 major Android upgrades",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.7,1220x2712,120,5000,68,8,8|256,50,32,1,1,1,1,"₹ 19,990"
motorola,4,13856,Motorola Edge 60s,https://m.gsmarena.com/motorola_edge_60s_5g-13856.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-60-fusion.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May",Android 15,Mediatek Dimensity 7400 (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.67,1220x2712,120,5500,68,12,12|256|512,50,32,1,1,0,1,
motorola,4,14216,Motorola Edge 70,https://m.gsmarena.com/motorola_edge_70_5g-14216.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-70-5g.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 29","Android 16, up to 3 or 4 major Android upgrades (market/region dependent)",Qualcomm SM7750-AB Snapdragon 7 Gen 4 (4 nm),Octa-core (1x2.8 GHz Cortex-720 & 4x2.4 GHz Cortex-720 & 3x1.8 GHz Cortex-520),Adreno 722,6.7,1220x2712,120,4800,68,8|12,8|12|256|512,50,50,1,1,1,0,"$ 619.99 / € 437.00 / £ 423.09 / ₹ 29,435"
motorola,4,14432,Motorola Edge 70 Fusion,https://m.gsmarena.com/motorola_edge_70_fusion_5g-14432.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-70-fusion.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 02","Android 16, up to 3 major Android upgrades",Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm) - International | Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm) - India,Octa-core (1x2.5 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520) - International | Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520) - India,Adreno 810,6.78,1272x2772,144,5200,68,8|12,8|12|128|256,50,32,1,1,1,0,"$ 499.99 / € 419.00 / £ 459.95 / ₹ 26,380"
motorola,4,14540,Motorola Edge 70 Fusion+,https://m.gsmarena.com/motorola_edge_70_fusion+_5g-14540.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-70-fusion-plus.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March",Android 16,Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm),Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520),Adreno 810,6.8,1272x2772,144,5200,68,12,12|256|512,50,50,1,1,1,0,About 480 EUR
motorola,4,14620,Motorola Edge 70 Pro,https://m.gsmarena.com/motorola_edge_70_pro_5g-14620.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-70-pro-.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Coming soon. Exp. release 2026, April 29","Android 16, up to 3 major Android upgrades",Mediatek Dimensity 8500 Extreme (4 nm),Octa-core (1x3.4 GHz Cortex-A725 & 3x3.2 GHz Cortex-A725 & 4x2.2 GHz Cortex-A725),Mali-G720 MC8,6.8,1272x2772,144,6500,90,8|12,8|12|256,50,50,1,1,1,0,About 350 EUR
motorola,4,13989,Motorola G96,https://m.gsmarena.com/motorola_g96_5g-13989.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-g96.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 16","Android 15, up to 1 major Android upgrade",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,6.67,1080x2400,144,5500,30,8,8|128|256,50,32,1,0,0,0,"₹ 17,879"
motorola,4,13574,Motorola Moto E15,https://m.gsmarena.com/motorola_moto_e15-13574.php,https://fdn2.gsmarena.com/vv/bigpic/mototola-moto-e15.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2025, January 22",Android 14 (Go edition),Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.67,720x1604,90,5200,18,2,2|64,32,8,0,0,0,1,About 80 EUR
motorola,4,13624,Motorola Moto G (2025),https://m.gsmarena.com/motorola_moto_g_(2025)-13624.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, January 30","Android 15, up to 2 major Android upgrades",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1604,120,5000,30,4,4|64|128,50,16,1,1,1,1,$ 59.88
motorola,4,14138,Motorola Moto G (2026),https://m.gsmarena.com/motorola_moto_g_5g_(2026)-14138.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-2026.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December 11",Android 16,Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1604,120,5200,30,4,4|128,50,32,1,1,1,1,$ 79.99
